"","tool","population","sensitivity","specificity"
"746","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.480063284032454,0.824568851584872
"747","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.442407918614744,0.838930571898386
"748","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.532966823387779,0.812742398128614
"749","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.611874564529401,0.796712557071915
"750","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.357083585236313,0.798287422370934
"751","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.546749757528155,0.843479463125624
"752","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.454468388538651,0.821443587956581
"753","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.560969823509468,0.846429996247914
"754","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.455802354156935,0.838916861844561
"755","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.37674438447163,0.855747136581973
"756","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.64247431088198,0.823371141254223
"757","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.437402677659972,0.856900008524455
"758","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.657717037902379,0.80671387088348
"759","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.421083612333283,0.849899427766983
"760","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.535268140042473,0.857496763692483
"761","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.724523696197519,0.822676726121494
"762","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.478088330881318,0.8258867178323
"763","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.388445115544421,0.840733262844376
"764","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.544047244467952,0.805419846966802
"765","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.582228809259403,0.857683578144188
"766","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.349500092701623,0.783461205465986
"767","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.451110219489061,0.810596458062496
"768","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.305691417215847,0.830496494827075
"769","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.61592201716141,0.79126474308924
"770","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.402477239566087,0.819773613505494
"771","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.493833832387228,0.8137352505276
"772","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.458698319274082,0.857942220850938
"773","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.567693427215273,0.843073943420812
"774","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.630391382720005,0.818147379079467
"775","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.416330297328742,0.854027262053795
"776","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.461155049534296,0.8182538225526
"777","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.589123515494999,0.830241922574217
"778","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.433850813566822,0.840508807795287
"779","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.41258042376245,0.843789301727413
"780","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.37501306601152,0.80757759915873
"781","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.632861642832901,0.8210509862646
"782","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.500972977175604,0.803608427539272
"783","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.546570215025617,0.835241376060182
"784","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.601098199126116,0.836920482120799
"785","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.456155324626737,0.834273236171781
"786","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.425536201612837,0.84115610374717
"787","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.582295866058128,0.852137572970355
"788","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.493375760725255,0.849208820603293
"789","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.526122940555533,0.8167391736597
"790","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.613309506351092,0.796301184809273
"791","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.496360038508985,0.83469856617997
"792","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.445112767861624,0.832579864245428
"793","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.641086536479878,0.824991408973167
"794","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.412410251073963,0.848505212211859
"795","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.624838612725378,0.857428681012152
"796","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.253907658472865,0.833291519937307
"797","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.412591806686812,0.818102402664987
"798","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.639951730210706,0.818103695551772
"799","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.43251990386334,0.821098271715837
"800","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.476635904517416,0.849899941919581
"801","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.59267349021861,0.848757564289889
"802","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.497550719894473,0.832038972840286
"803","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.545693391906444,0.860377257543906
"804","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.486852043344932,0.811248027165846
"805","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.570892823365503,0.827535429695799
"806","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.651278598158435,0.834102524605014
"807","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.579784495043331,0.841543937225334
"808","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.724214868798918,0.81938787149761
"809","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.34756948180434,0.83492875881007
"810","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.465693430434212,0.838034974087666
"811","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.530507772852542,0.852175268729194
"812","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.529453841539743,0.846047239329926
"813","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.458737559283974,0.787786019938817
"814","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.400307040775927,0.798390971889347
"815","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.526547229290226,0.815879558149649
"816","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.512840262997021,0.827669758969192
"817","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.47790480296167,0.820828173447743
"818","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.562627031759858,0.845065017890087
"819","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.207168428035469,0.830170567317571
"820","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.449203565038422,0.813911407774082
"821","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.407091098682292,0.83646296957344
"822","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.530237949275451,0.83055902472665
"823","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.374895245823986,0.788144279816845
"824","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.38490261055325,0.825759689601333
"825","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.590753219120683,0.812425808501695
"826","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.484368726671393,0.811672235902638
"827","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.424249570298158,0.814613603900131
"828","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.411329820233957,0.853541913951364
"829","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.54111784886642,0.822153030280202
"830","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.50788201400832,0.800951741883641
"831","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.378791780506951,0.791691908009943
"832","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.499771216576136,0.869756403537586
"833","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.684622926620454,0.849346333081205
"834","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.535011298402366,0.856372232358748
"835","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.677389980468224,0.812661960493077
"836","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.464425292689105,0.785530258510131
"837","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.585721270147581,0.821747690485766
"838","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.603037751535779,0.835922946025778
"839","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.640136363415691,0.853977301200621
"840","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.52358672606814,0.82870833399805
"841","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.4359999216805,0.79933940629899
"842","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.468263968654984,0.801353172657973
"843","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.471862145421364,0.82740317807278
"844","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.413098529251065,0.785023088888594
"845","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.621043326941104,0.860786906533055
"846","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.380213958265433,0.838458175408453
"847","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.359811043583973,0.847433573696379
"848","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.580341024851365,0.800043442593049
"849","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.320804908867326,0.779045026137298
"850","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.298064279812031,0.805068174930752
"851","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.732986281415034,0.811048190364231
"852","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.439248752792767,0.800743222610128
"853","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.399704146595875,0.797708565275358
"854","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.516014301186694,0.824679734795701
"855","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.566962087709408,0.823289564595714
"856","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.418650177852518,0.82672901759243
"857","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.540496729953314,0.831451553672558
"858","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.533067501612778,0.788782961827454
"859","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.314173808129385,0.754533580330948
"860","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.639430489820502,0.864743370222915
"861","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.481243378221207,0.820260566481702
"862","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.245600034560046,0.785827746673628
"863","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.395398938251447,0.805288847225051
"864","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.366322310824243,0.829006825116602
"865","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.571028728101486,0.836830664640256
"866","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.64625553286961,0.792132055259047
"867","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.600754930049033,0.877987806697219
"868","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.463530573326166,0.837383231734778
"869","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.420205692940045,0.794106070753282
"870","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.303908585567898,0.817260165247507
"871","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.333012574963026,0.845206336751305
"872","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.709525049150773,0.832045828590081
"873","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.584829776615634,0.842332919066238
"874","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.420876911498763,0.805779153953555
"875","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.49161246644554,0.853343489447914
"876","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.54563181080423,0.79846561696361
"877","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.527117876732925,0.799595043212986
"878","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.462602250083096,0.83693064038104
"879","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.392735043805623,0.808523953826058
"880","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.701326539462625,0.844923263007968
"881","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.551487922480984,0.775643623788671
"882","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.558429947298497,0.856860376172029
"883","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.571242795820072,0.792255951298532
"884","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.494517590460062,0.819710781914834
"885","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.382604835126409,0.875688549912018
"886","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.684516024130783,0.830458090934495
"887","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.40675482508429,0.828738639423746
"888","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.605294673445163,0.808341533036078
"889","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.346067697562865,0.846084219992063
"890","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.388097570087447,0.787211747228116
"891","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.459860103525296,0.82068202642806
"892","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.385760612517095,0.795269802514288
"893","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.508914047323533,0.795253403900731
"894","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.490972868558989,0.781288390748628
"895","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.762915600310546,0.855154012801525
"896","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.46840781903835,0.817450859722482
"897","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.52528610748985,0.782555147191979
"898","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.410296677780918,0.791475889497669
"899","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.548445454417393,0.819458350014818
"900","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.332680531867292,0.874794140055319
"901","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.496478644469447,0.76814510687173
"902","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.465065047893991,0.7655167621977
"903","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.269671617577811,0.842660012106602
"904","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.61623505140306,0.799654182231271
"905","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.570275742246167,0.828816668564946
"906","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.449910127535506,0.777273830741716
"907","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.620704572676286,0.826577740198493
"908","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.477907358900743,0.833769517688763
"909","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.395486480600218,0.823817492253408
"910","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.432685762132393,0.759190264303087
"911","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.679504952410182,0.816863853430687
"912","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.306310917109596,0.834940912524399
"913","cfDNA Fragmentome LCr Score","Pre-fibrotic liver disease",0.472667607747947,0.802979039126042
